ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
4150991601,3,0,0
6789698008,3,0,0
3119066797,3,0,0
4971810615,3,0,0
230638062,3,0,0
2814595850,3,0,0
4100650952,3,0,0
3687663970,3,0,0
4419808949,3,0,0
2353881188,3,0,0
5122162120,3,0,0
3238180991,3,0,0
3398088456,3,0,0
4823928316,3,0,0
6307692405,3,0,0
6123699152,3,0,0
6932156286,3,0,0
5817185094,3,0,0
6739106485,3,0,0
4747684444,3,0,0
5818357568,3,0,0
5528115003,3,0,0
3389427663,3,0,0
520218525,3,0,0
4120611278,3,0,0
2548831057,3,0,0
469039082,3,0,0
4150718486,3,0,0
5168579746,3,0,0
5250278829,3,0,0
6458873057,3,0,0
6258252090,3,0,0
3212113619,3,0,0
6140327449,3,0,0
4695450501,3,0,0
2533312566,3,0,0
3598873850,3,0,0
5938527804,3,0,0
5425168143,3,0,0
4963995909,3,0,0
317973944,3,0,0
4219459628,3,0,0
6287161485,3,0,0
5970303500,3,0,0
3339140382,3,0,0
4904166111,3,0,0
3293980402,3,0,0
4487588331,3,0,0
3896418069,3,0,0
5208006722,3,0,0
5334080104,3,0,0
2085898474,3,0,0
5456316093,3,0,0
6404255589,3,0,0
2733049631,3,0,0
6279724129,3,0,0
5604599232,3,0,0
6274730144,3,0,0
2570187396,3,0,0
6215848445,3,0,0
5158738618,3,0,0
7129642547,3,0,0
2451934302,3,0,0
5569779888,3,0,0
5216722767,3,0,0
3137088943,3,0,0
949836705,3,0,0
4177680189,3,0,0
5759013734,3,0,0
3213719528,3,0,0
5086672870,3,0,0
7006939411,3,0,0
5648310587,3,0,0
6406855535,3,0,0
3647744658,3,0,0
2951960244,3,0,0
5576996307,3,0,0
203839691,3,0,0
4744504633,3,0,0
7313388214,3,0,0
3933024579,3,0,0
5428290509,3,0,0
2196701314,3,0,0
2684816239,3,0,0
6575918265,3,0,0
255981242,3,0,0
7357896548,3,0,0
1178686322,3,0,0
442302523,3,0,0
6671855867,3,0,0
5620731246,3,0,0
4109219848,3,0,0
256566929,3,0,0
420551768,3,0,0
2505896512,3,0,0
6861012355,3,0,0
4088062055,3,0,0
6440826833,3,0,0
5847072300,3,0,0
6516138157,3,0,0
4983191113,3,0,0
1404580931,3,0,0
3436620017,3,0,0
7261731708,3,0,0
4721686649,3,0,0
3167543193,3,0,0
143179589,3,0,0
2283137646,3,0,0
4598692873,3,0,0
2844432671,3,0,0
2443289993,3,0,0
127783270,3,0,0
4971461361,3,0,0
260374290,3,0,0
6177872899,3,0,0
4397063746,3,0,0
4526927,3,0,0
5402046100,3,0,0
4363634081,3,0,0
1629139749,3,0,0
6608615457,3,0,0
3826628168,3,0,0
458834115,3,0,0
5163240988,3,0,0
3645395561,3,0,0
5928650384,3,0,0
472251885,3,0,0
5997105673,3,0,0
5343328772,3,0,0
326624137,3,0,0
2966298714,3,0,0
6337400047,3,0,0
2227232227,3,0,0
4802650594,3,0,0
514054573,3,0,0
2173541955,3,0,0
5879170521,3,0,0
2311282388,3,0,0
4290342279,3,0,0
3756892412,3,0,0
406516918,3,0,0
5909188145,3,0,0
2558406718,3,0,0
6932635717,3,0,0
4553873907,3,0,0
6029093330,3,0,0
4946353927,3,0,0
6281617890,3,0,0
3557516842,3,0,0
135342469,3,0,0
2596884095,3,0,0
5635640055,3,0,0
3825294658,3,0,0
4085586355,3,0,0
4357250860,3,0,0
3246682871,3,0,0
2897440325,3,0,0
5082300035,3,0,0
2201305162,3,0,0
4278291264,3,0,0
2489868185,3,0,0
6278256774,3,0,0
3873960896,3,0,0
4636262095,3,0,0
6869536508,3,0,0
1965896084,3,0,0
5567992442,3,0,0
7041231245,3,0,0
4905051150,3,0,0
6133344452,3,0,0
4876885439,3,0,0
174759618,3,0,0
6131119639,3,0,0
5684279859,3,0,0
3466574604,3,0,0
5129559855,3,0,0
5149383722,3,0,0
3980457906,3,0,0
3783566864,3,0,0
464389167,3,0,0
476131456,3,0,0
4380720209,3,0,0
4058966878,3,0,0
392991861,3,0,0
5101591305,3,0,0
497472338,3,0,0
6498326037,3,0,0
5340489921,3,0,0
191514620,3,0,0
3542191560,3,0,0
4859813465,3,0,0
6800535980,3,0,0
2449996110,3,0,0
7232174714,3,0,0
6349449216,3,0,0
5477926955,3,0,0
5837636939,3,0,0
3302948963,3,0,0
6103294387,3,0,0
3961597563,3,0,0
112715838,3,0,0
4153031235,3,0,0
6963726383,3,0,0
5866932863,3,0,0
5521864787,3,0,0
4884989827,3,0,0
6414388863,3,0,0
5757437293,3,0,0
7248978588,3,0,0
6877727300,3,0,0
6647952041,3,0,0
3565401925,3,0,0
4053807279,3,0,0
3587886453,3,0,0
3377954722,3,0,0
6407924239,3,0,0
4772018050,3,0,0
6179270935,3,0,0
4833614285,3,0,0
3637521399,3,0,0
5963988694,3,0,0
7213325456,3,0,0
941837049,3,0,0
4983143691,3,0,0
4564129829,3,0,0
6498946107,3,0,0
2542729808,3,0,0
3449779714,3,0,0
3758540840,3,0,0
4867188625,3,0,0
2185440325,3,0,0
5477885231,3,0,0
3693367808,3,0,0
1699862945,3,0,0
5860868138,3,0,0
1796354297,3,0,0
6153111616,3,0,0
1537456107,3,0,0
6583498433,3,0,0
5962530013,3,0,0
174970629,3,0,0
1862450839,3,0,0
5178727211,3,0,0
4819827652,3,0,0
3764675101,3,0,0
6735565009,3,0,0
3966627344,3,0,0
6010399186,3,0,0
5015382832,3,0,0
5688039552,3,0,0
6196637195,3,0,0
3544701807,3,0,0
4100705226,3,0,0
45809120,3,0,0
294379766,3,0,0
5915840281,3,0,0
5767749380,3,0,0
4777959496,3,0,0
4771339571,3,0,0
2827822827,3,0,0
4661890704,3,0,0
3543767035,3,0,0
3479765570,3,0,0
2121329923,3,0,0
3795726777,3,0,0
2887204383,3,0,0
7093864811,3,0,0
888993219,3,0,0
2711700445,3,0,0
6343862509,3,0,0
5176663895,3,0,0
121074019,3,0,0
3420541,3,0,0
4044714098,3,0,0
5857977802,3,0,0
3554268050,3,0,0
246021396,3,0,0
2648965128,3,0,0
4906731742,3,0,0
6369056833,3,0,0
5472909519,3,0,0
6011416757,3,0,0
2749242489,3,0,0
5945266125,3,0,0
4833937028,3,0,0
5640955970,3,0,0
6897901256,3,0,0
5956534023,3,0,0
3752630333,3,0,0
5150028831,3,0,0
3903973942,3,0,0
3368199631,3,0,0
469517791,3,0,0
3482640370,3,0,0
5041549773,3,0,0
5587315586,3,0,0
5371546761,3,0,0
6006271284,3,0,0
5206296172,3,0,0
4554196799,3,0,0
2077160580,3,0,0
4777755716,3,0,0
4658147152,3,0,0
6690425287,3,0,0
4848717113,3,0,0
59764785,3,0,0
6306993799,3,0,0
3500990219,3,0,0
6258892972,3,0,0
2713912477,3,0,0
867800500,3,0,0
1467416769,3,0,0
4280839754,3,0,0
6255896053,3,0,0
6288691641,3,0,0
477607006,3,0,0
5905023492,3,0,0
5967355555,3,0,0
6707216391,3,0,0
5502399260,3,0,0
3023703773,3,0,0
7013761757,3,0,0
5801455720,3,0,0
103362546,3,0,0
6843550480,3,0,0
2382453295,3,0,0
3336603501,3,0,0
5232662966,3,0,0
3807590192,3,0,0
5339456886,3,0,0
6599922317,3,0,0
3976172550,3,0,0
4148114065,3,0,0
65758268,3,0,0
183118036,3,0,0
5368580157,3,0,0
3681733040,3,0,0
7110701451,3,0,0
217487829,3,0,0
3731921740,3,0,0
6347560121,3,0,0
521678892,3,0,0
5061672327,3,0,0
2852112854,3,0,0
4881895460,3,0,0
5481307862,3,0,0
1195364622,3,0,0
2850191805,3,0,0
464089063,3,0,0
5532046123,3,0,0
518047983,3,0,0
3138371527,3,0,0
2859095912,3,0,0
4972694344,3,0,0
7322269314,3,0,0
3120277773,3,0,0
528466250,3,0,0
6134957245,3,0,0
2434338738,3,0,0
3842016121,3,0,0
2723660291,3,0,0
6291795068,3,0,0
624824447,3,0,0
6367819071,3,0,0
3649730709,3,0,0
4581311007,3,0,0
3215649306,3,0,0
3219476902,3,0,0
5152010853,3,0,0
4980727952,3,0,0
7160442455,3,0,0
526804586,3,0,0
7010580693,3,0,0
6829071560,3,0,0
5690970415,3,0,0
866959585,3,0,0
6905571878,3,0,0
2933287774,3,0,0
5298485181,3,0,0
151645017,3,0,0
3733895665,3,0,0
6830286123,3,0,0
6009690207,3,0,0
6225210248,3,0,0
4309993674,3,0,0
6060640469,3,0,0
6271884332,3,0,0
2401197351,3,0,0
6820957336,3,0,0
5104868083,3,0,0
6722003887,3,0,0
7225206338,3,0,0
3554005771,3,0,0
327548301,3,0,0
2907449862,3,0,0
6224883744,3,0,0
5190185631,3,0,0
314340423,3,0,0
3260309961,3,0,0
398664351,3,0,0
1672323726,3,0,0
5062635774,3,0,0
3907125040,3,0,0
5115502965,3,0,0
5323956161,3,0,0
5863136069,3,0,0
3744606864,3,0,0
147084843,3,0,0
5767409805,3,0,0
6239419343,3,0,0
2862128645,3,0,0
6557863417,3,0,0
2522081220,3,0,0
5734583069,3,0,0
2625251958,3,0,0
5298478126,3,0,0
3462541825,3,0,0
4477018650,3,0,0
4957126582,3,0,0
5882654380,3,0,0
1391281070,3,0,0
162190919,3,0,0
4787980205,3,0,0
3795016093,3,0,0
7160510585,3,0,0
6972448828,3,0,0
3845736948,3,0,0
271296598,3,0,0
421457635,3,0,0
2125105889,3,0,0
4201938962,3,0,0
5418122659,3,0,0
2783730747,3,0,0
414672498,3,0,0
110012689,3,0,0
3378965472,3,0,0
4490911452,3,0,0
6057131074,3,0,0
5382028271,3,0,0
3095796485,3,0,0
5833318185,3,0,0
5236131140,3,0,0
5523761082,3,0,0
3594878002,3,0,0
4773169450,3,0,0
5921192584,3,0,0
337891061,3,0,0
3391797502,3,0,0
1431235,3,0,0
5615729279,3,0,0
6878068676,3,0,0
6907956514,3,0,0
4782152638,3,0,0
5656478609,3,0,0
7241972286,3,0,0
4597719505,3,0,0
6234164346,3,0,0
6095504463,3,0,0
2883666144,3,0,0
6679966277,3,0,0
6761337217,3,0,0
5380348057,3,0,0
3596114193,3,0,0
5656502248,3,0,0
6742145427,3,0,0
5919997792,3,0,0
12674154,3,0,0
4662297183,3,0,0
408806558,3,0,0
1236282136,3,0,0
526385846,3,0,0
5101422267,3,0,0
5109818267,3,0,0
4860026025,3,0,0
5333888157,3,0,0
296221128,3,0,0
150688360,3,0,0
4212207414,3,0,0
480637547,3,0,0
7258670868,3,0,0
4396932410,3,0,0
6697005519,3,0,0
3998976119,3,0,0
2885052906,3,0,0
4084405725,3,0,0
85347483,3,0,0
225582814,3,0,0
5713962468,3,0,0
4058865623,3,0,0
4538579290,3,0,0
7002954421,3,0,0
3442890551,3,0,0
6347945810,3,0,0
6924622290,3,0,0
4723783915,3,0,0
6892634039,3,0,0
2433448269,3,0,0
4873864397,3,0,0
183118081,3,0,0
6127593102,3,0,0
7158455489,3,0,0
3372382486,3,0,0
5616302716,3,0,0
5573451450,3,0,0
5007793449,3,0,0
1732767216,3,0,0
6199350450,3,0,0
4438608230,3,0,0
4444958508,3,0,0
4118775689,3,0,0
6952618633,3,0,0
6774049985,3,0,0
2801252394,3,0,0
6430005891,3,0,0
5865220094,3,0,0
4454685240,3,0,0
4623324202,3,0,0
6340927562,3,0,0
5819349385,3,0,0
4541968335,3,0,0
5879339000,3,0,0
4729655149,3,0,0
4943989211,3,0,0
4033158489,3,0,0
376212250,3,0,0
464860447,3,0,0
683868946,3,0,0
5210289281,3,0,0
151648913,3,0,0
6838132850,3,0,0
6784085751,3,0,0
3933074324,3,0,0
2991544326,3,0,0
1140613820,3,0,0
6090415110,3,0,0
6168632365,3,0,0
4466339495,3,0,0
5046379324,3,0,0
526183705,3,0,0
6970496430,3,0,0
379592141,3,0,0
5060299421,3,0,0
6934374687,3,0,0
1579526901,3,0,0
6262876680,3,0,0
6205740814,3,0,0
3318978170,3,0,0
3934140911,3,0,0
3539993262,3,0,0
2127503114,3,0,0
2387783995,3,0,0
5888238495,3,0,0
6996447735,3,0,0
5066864980,3,0,0
1881273504,3,0,0
5552322464,3,0,0
5762477878,3,0,0
3342536165,3,0,0
3703573589,3,0,0
5211523619,3,0,0
3137131203,3,0,0
1163652906,3,0,0
2319763576,3,0,0
4456598080,3,0,0
495415966,3,0,0
2583150243,3,0,0
3521111853,3,0,0
6518491243,3,0,0
5618518536,3,0,0
3472157850,3,0,0
4554158537,3,0,0
2288974597,3,0,0
3018274302,3,0,0
279025784,3,0,0
6873263454,3,0,0
7004114024,3,0,0
4588823491,3,0,0
6993199711,3,0,0
1262908591,3,0,0
5841371150,3,0,0
5368501899,3,0,0
6312138498,3,0,0
2969684069,3,0,0
449332300,3,0,0
5583716770,3,0,0
6406992867,3,0,0
6812632600,3,0,0
2077374215,3,0,0
3007100061,3,0,0
3464037602,3,0,0
3175549569,3,0,0
6987075479,3,0,0
6306048816,3,0,0
5499872483,3,0,0
4407424745,3,0,0
3604556818,3,0,0
6109326313,3,0,0
5858336607,3,0,0
3628769627,3,0,0
6078811323,3,0,0
6357951451,3,0,0
5406019790,3,0,0
4110530887,3,0,0
5333465826,3,0,0
6813533635,3,0,0
3285842057,3,0,0
352379797,3,0,0
3767464502,3,0,0
61879303,3,0,0
51691754,3,0,0
3663149660,3,0,0
5618809001,3,0,0
2328427070,3,0,0
7300525584,3,0,0
6482545133,3,0,0
453924055,3,0,0
4804170642,3,0,0
5205967080,3,0,0
2765111914,3,0,0
6267482461,3,0,0
4128157025,3,0,0
7312399392,3,0,0
347839787,3,0,0
4741479441,3,0,0
5660466317,3,0,0
3403056634,3,0,0
6146725549,3,0,0
3257782903,3,0,0
6501850473,3,0,0
7307092300,3,0,0
5353202130,3,0,0
3847629025,3,0,0
5443720338,3,0,0
4818226860,3,0,0
5077190540,3,0,0
305837079,3,0,0
2427471024,3,0,0
6727998861,3,0,0
6150080942,3,0,0
4450595445,3,0,0
2843651613,3,0,0
5665873562,3,0,0
3567909131,3,0,0
4216340163,3,0,0
5511793726,3,0,0
4230281502,3,0,0
3147680417,3,0,0
5635785218,3,0,0
903900759,3,0,0
4177167587,3,0,0
6983367957,3,0,0
5720629753,3,0,0
2362782807,3,0,0
2605907426,3,0,0
2673162204,3,0,0
2458590075,3,0,0
4615224967,3,0,0
3450040538,3,0,0
2914375449,3,0,0
6249030897,3,0,0
487838203,3,0,0
6489466991,3,0,0
2799409838,3,0,0
3458943296,3,0,0
6030501305,3,0,0
6071145068,3,0,0
6308625486,3,0,0
2100831371,3,0,0
3616458559,3,0,0
6199265337,3,0,0
3916679309,3,0,0
3149828735,3,0,0
4898839003,3,0,0
4105062200,3,0,0
6042851806,3,0,0
1606814382,3,0,0
3539133158,3,0,0
3087314314,3,0,0
1990364276,3,0,0
5837193196,3,0,0
367967306,3,0,0
5622336930,3,0,0
2394587067,3,0,0
3282305765,3,0,0
7060129189,3,0,0
5049675815,3,0,0
3208398917,3,0,0
6855888103,3,0,0
307351205,3,0,0
6382087591,3,0,0
3074959152,3,0,0
6005303827,3,0,0
339559435,3,0,0
6152016571,3,0,0
2906146716,3,0,0
2590220396,3,0,0
71108042,3,0,0
1391039286,3,0,0
345296401,3,0,0
6191266255,3,0,0
2195913771,3,0,0
4801946792,3,0,0
3616220140,3,0,0
3649482049,3,0,0
5508267545,3,0,0
2094494687,3,0,0
3936541138,3,0,0
5383268624,3,0,0
4542104903,3,0,0
5346775348,3,0,0
5014260692,3,0,0
952069395,3,0,0
290833385,3,0,0
2786733656,3,0,0
5943594714,3,0,0
3225500509,3,0,0
4729228070,3,0,0
6926458922,3,0,0
4018176304,3,0,0
4321682545,3,0,0
5748074849,3,0,0
6898891928,3,0,0
7243803776,3,0,0
5357697856,3,0,0
6135286431,3,0,0
4291862025,3,0,0
5091507314,3,0,0
6994947301,3,0,0
6857692703,3,0,0
5989248277,3,0,0
4140994953,3,0,0
5197529645,3,0,0
5629574733,3,0,0
3295822520,3,0,0
2785345428,3,0,0
3525716288,3,0,0
203447174,3,0,0
4600529378,3,0,0
6146365418,3,0,0
6429556991,3,0,0
1347924851,3,0,0
7104831459,3,0,0
4880254393,3,0,0
5431200300,3,0,0
1534792687,3,0,0
367531443,3,0,0
4831597397,3,0,0
772379239,3,0,0
5610808463,3,0,0
941809609,3,0,0
4873202577,3,0,0
2599735493,3,0,0
5971528548,3,0,0
1390387819,3,0,0
4533363295,3,0,0
5234628120,3,0,0
6230568686,3,0,0
4050656775,3,0,0
3871636627,3,0,0
5267091040,3,0,0
6343710910,3,0,0
2113586709,3,0,0
3065924417,3,0,0
6002834363,3,0,0
227928493,3,0,0
6883306451,3,0,0
2424209654,3,0,0
3058812979,3,0,0
3489298441,3,0,0
2541447166,3,0,0
5597890372,3,0,0
6165110693,3,0,0
2417710340,3,0,0
4988398538,3,0,0
4005212485,3,0,0
5929530025,3,0,0
5272368356,3,0,0
6769029925,3,0,0
6010415651,3,0,0
6908986194,3,0,0
5236157972,3,0,0
2447671158,3,0,0
7260230764,3,0,0
3494648029,3,0,0
5308708248,3,0,0
3551537455,3,0,0
2056599065,3,0,0
5592040201,3,0,0
3207641300,3,0,0
5978984377,3,0,0
5553702393,3,0,0
5215339238,3,0,0
4373848735,3,0,0
4731805998,3,0,0
4900426722,3,0,0
4971867959,3,0,0
4181437309,3,0,0
580482700,3,0,0
2318743163,3,0,0
5125575998,3,0,0
5950516277,3,0,0
2191317616,3,0,0
4897037540,3,0,0
6195490531,3,0,0
2070870210,3,0,0
2863646551,3,0,0
1640998132,3,0,0
418780249,3,0,0
4515758730,3,0,0
6077193346,3,0,0
4612565534,3,0,0
2922553721,3,0,0
6284344355,3,0,0
2880321881,3,0,0
3687655732,3,0,0
5083942213,3,0,0
3502718530,3,0,0
3832258643,3,0,0
3370135138,3,0,0
4244431362,3,0,0
6808331435,3,0,0
5729768099,3,0,0
6753988581,3,0,0
5081790349,3,0,0
6915480791,3,0,0
4774394992,3,0,0
6833431697,3,0,0
256631178,3,0,0
6820895088,3,0,0
5791257497,3,0,0
4138451836,3,0,0
6146957514,3,0,0
5531974745,3,0,0
2412201267,3,0,0
6856394496,3,0,0
1400911441,3,0,0
6037245027,3,0,0
4514181658,3,0,0
6171009563,3,0,0
7354410362,3,0,0
5924840075,3,0,0
2826679787,3,0,0
6222252171,3,0,0
4945358627,3,0,0
5217046848,3,0,0
3337424562,3,0,0
6829707190,3,0,0
5795107254,3,0,0
3699562065,3,0,0
3183930471,3,0,0
4738370647,3,0,0
5355936688,3,0,0
4305571971,3,0,0
3964764764,3,0,0
2969606839,3,0,0
3642048122,3,0,0
3169256222,3,0,0
2914384792,3,0,0
158729856,3,0,0
6388086653,3,0,0
4633091491,3,0,0
3403948261,3,0,0
2861379515,3,0,0
1358576877,3,0,0
2959962032,3,0,0
155308492,3,0,0
2905062014,3,0,0
5334148376,3,0,0
7314313546,3,0,0
4906548379,3,0,0
3673026509,3,0,0
67398518,3,0,0
5184450178,3,0,0
4751808184,3,0,0
2346058713,3,0,0
6806983663,3,0,0
5762923159,3,0,0
3395574801,3,0,0
3506199593,3,0,0
7038103199,3,0,0
5703184115,3,0,0
3557889254,3,0,0
5595510604,3,0,0
4927075447,3,0,0
4190709355,3,0,0
5115466925,3,0,0
5672817453,3,0,0
4050355260,3,0,0
7051637699,3,0,0
2733182634,3,0,0
4885269531,3,0,0
5234075975,3,0,0
3726849502,3,0,0
5819733834,3,0,0
1342972563,3,0,0
6230014299,3,0,0
1362555608,3,0,0
447444993,3,0,0
7270055162,3,0,0
1975680360,3,0,0
7266574298,3,0,0
50812803,3,0,0
5091383016,3,0,0
2653543010,3,0,0
4619784875,3,0,0
3698575449,3,0,0
7005412914,3,0,0
4608691322,3,0,0
5318068880,3,0,0
3494305256,3,0,0
5053538309,3,0,0
527625344,3,0,0
5845025782,3,0,0
4085160822,3,0,0
4466858976,3,0,0
5308687781,3,0,0
5697285057,3,0,0
3245757081,3,0,0
4856771913,3,0,0
256843899,3,0,0
3568559312,3,0,0
2919285505,3,0,0
7094887587,3,0,0
1004358493,3,0,0
3511563579,3,0,0
4765757668,3,0,0
3351185934,3,0,0
2349214918,3,0,0
4430235781,3,0,0
6837316763,3,0,0
5256863285,3,0,0
7344550512,3,0,0
2417298194,3,0,0
7175865410,3,0,0
2913981912,3,0,0
4905155242,3,0,0
4177885638,3,0,0
2125918935,3,0,0
2711866122,3,0,0
1398276070,3,0,0
5177481110,3,0,0
6210348493,3,0,0
5755601930,3,0,0
2852515439,3,0,0
158549780,3,0,0
6244624474,3,0,0
5578964427,3,0,0
3575774480,3,0,0
6996334766,3,0,0
4692032558,3,0,0
7189378448,3,0,0
2731103650,3,0,0
5548732301,3,0,0
2767689208,3,0,0
7307679686,3,0,0
4220967595,3,0,0
6661927987,3,0,0
7287326006,3,0,0
4791641871,3,0,0
2110284391,3,0,0
2431486278,3,0,0
6867143442,3,0,0
3483095614,3,0,0
5559437035,3,0,0
6408988237,3,0,0
4598199795,3,0,0
186598700,3,0,0
2322096442,3,0,0
1588904001,3,0,0
5083884586,3,0,0
1375062748,3,0,0
1498118197,3,0,0
5112859226,3,0,0
4757401245,3,0,0
507967067,3,0,0
5228921806,3,0,0
433398603,3,0,0
6031663182,3,0,0
1399002272,3,0,0
3001089410,3,0,0
6002577229,3,0,0
1400476397,3,0,0
5060994172,3,0,0
4318844994,3,0,0
5064316331,3,0,0
5666910708,3,0,0
127318762,3,0,0
6254549372,3,0,0
6943839702,3,0,0
4904596126,3,0,0
2647536920,3,0,0
3151511955,3,0,0
3337516193,3,0,0
6650768917,3,0,0
6603163465,3,0,0
7114709421,3,0,0
5201684375,3,0,0
872392782,3,0,0
394617477,3,0,0
3539136720,3,0,0
4762681545,3,0,0
118329972,3,0,0
6041792115,3,0,0
3387019678,3,0,0
6126315387,3,0,0
6992923246,3,0,0
3489471788,3,0,0
4762451252,3,0,0
6111726484,3,0,0
298781366,3,0,0
5494084143,3,0,0
6094364633,3,0,0
4628796425,3,0,0
3720617963,3,0,0
4134058094,3,0,0
3357302580,3,0,0
4170907724,3,0,0
941797873,3,0,0
4109589897,3,0,0
2193709549,3,0,0
2476396025,3,0,0
6960900952,3,0,0
2959580377,3,0,0
6554606439,3,0,0
6797459131,3,0,0
5584256561,3,0,0
6648124123,3,0,0
4646373221,3,0,0
3466173881,3,0,0
5652032542,3,0,0
5945394035,3,0,0
5212910047,3,0,0
5273754870,3,0,0
212342507,3,0,0
6161965522,3,0,0
2752485605,3,0,0
5925792465,3,0,0
3195684408,3,0,0
2351815542,3,0,0
6349597341,3,0,0
5601568545,3,0,0
7300210616,3,0,0
4095473908,3,0,0
6353233555,3,0,0
4925255943,3,0,0
6775149575,3,0,0
5593258084,3,0,0
3979193052,3,0,0
3389418668,3,0,0
4662835006,3,0,0
6188384509,3,0,0
212769101,3,0,0
3862465094,3,0,0
6009497182,3,0,0
6022576267,3,0,0
444769673,3,0,0
6137434630,3,0,0
5561395429,3,0,0
6109425437,3,0,0
4411900537,3,0,0
2969013176,3,0,0
2161449592,3,0,0
5162149157,3,0,0
2747201932,3,0,0
3536688902,3,0,0
6270070667,3,0,0
2548407415,3,0,0
523760997,3,0,0
4326433639,3,0,0
6218080896,3,0,0
6090520114,3,0,0
6148785868,3,0,0
4313215365,3,0,0
4916618481,3,0,0
6346197219,3,0,0
3713194279,3,0,0
7312141160,3,0,0
2785108434,3,0,0
5781368493,3,0,0
4355663907,3,0,0
7333535670,3,0,0
4548368142,3,0,0
5275969234,3,0,0
7135259655,3,0,0
6959234364,3,0,0
6170578522,3,0,0
1170970989,3,0,0
5619091734,3,0,0
5294973186,3,0,0
3866390017,3,0,0
6829330816,3,0,0
5628789302,3,0,0
3726082609,3,0,0
6756278771,3,0,0
37122407,3,0,0
908289384,3,0,0
405023812,3,0,0
5146502841,3,0,0
6716423023,3,0,0
6171816860,3,0,0
6075177273,3,0,0
3332906529,3,0,0
5992666790,3,0,0
5714956768,3,0,0
6794394055,3,0,0
3596224392,3,0,0
6131345564,3,0,0
2599291400,3,0,0
3295820185,3,0,0
3551127083,3,0,0
5823688585,3,0,0
2878848088,3,0,0
5740682066,3,0,0
672561374,3,0,0
4487326273,3,0,0
6181262917,3,0,0
3176963595,3,0,0
501381123,3,0,0
5372730168,3,0,0
3623542561,3,0,0
435023049,3,0,0
152727490,3,0,0
5629325975,3,0,0
1224271191,3,0,0
2821627597,3,0,0
6320890499,3,0,0
2632679333,3,0,0
2667782231,3,0,0
2132320299,3,0,0
468639900,3,0,0
5493245827,3,0,0
2132540588,3,0,0
254690956,3,0,0
6272032097,3,0,0
3809382524,3,0,0
5254336273,3,0,0
411686145,3,0,0
5678456789,3,0,0
950690148,3,0,0
5977141910,3,0,0
1123365209,3,0,0
4722008366,3,0,0
1072719090,3,0,0
5168626898,3,0,0
5918753308,3,0,0
4540130779,3,0,0
6072614373,3,0,0
4752120127,3,0,0
4116906330,3,0,0
4646635800,3,0,0
5778249533,3,0,0
5860074839,3,0,0
4688237259,3,0,0
4257749780,3,0,0
1499249129,3,0,0
2173601987,3,0,0
4800834752,3,0,0
2832147168,3,0,0
7086025399,3,0,0
3806225704,3,0,0
5440598489,3,0,0
4121915428,3,0,0
6930518321,3,0,0
4803217608,3,0,0
5361571159,3,0,0
6836572276,3,0,0
3034750910,3,0,0
6800837888,3,0,0
4689962377,3,0,0
6447588159,3,0,0
4784087037,3,0,0
3095859016,3,0,0
2117580805,3,0,0
3936568103,3,0,0
3096884726,3,0,0
5624749237,3,0,0
6661357547,3,0,0
3236999271,3,0,0
4851685532,3,0,0
5935843571,3,0,0
4007853034,3,0,0
6253375392,3,0,0
7150265369,3,0,0
3854985496,3,0,0
6830111553,3,0,0
6950962557,3,0,0
4306966973,3,0,0
6060374326,3,0,0
152367784,3,0,0
4837309266,3,0,0
4020912296,3,0,0
4391162040,3,0,0
4697026156,3,0,0
182375775,3,0,0
6130597107,3,0,0
6966182695,3,0,0
5630662050,3,0,0
472572027,3,0,0
5984867853,3,0,0
967262668,3,0,0
3164018355,3,0,0
3276641015,3,0,0
6833767573,3,0,0
1423751397,3,0,0
4667326639,3,0,0
5117851566,3,0,0
6948915323,3,0,0
3138487772,3,0,0
7224848036,3,0,0
4939215808,3,0,0
5449267419,3,0,0
5627242662,3,0,0
6780549010,3,0,0
6707496665,3,0,0
5228890616,3,0,0
4367269632,3,0,0
4815253786,3,0,0
1356975927,3,0,0
6914875191,3,0,0
2936191423,3,0,0
501348176,3,0,0
5160616317,3,0,0
1563529013,3,0,0
5182233143,3,0,0
6199362859,3,0,0
6462929987,3,0,0
5321871585,3,0,0
2943830955,3,0,0
5988080016,3,0,0
6017609826,3,0,0
1429079266,3,0,0
2741183481,3,0,0
7025464305,3,0,0
37125635,3,0,0
5990132668,3,0,0
3320585067,3,0,0
6151879253,3,0,0
3384892969,3,0,0
4219118369,3,0,0
689372344,3,0,0
5218341555,3,0,0
129826124,3,0,0
5277876947,3,0,0
3949395193,3,0,0
6090824102,3,0,0
6844336118,3,0,0
6233918466,3,0,0
5000900285,3,0,0
2701312200,3,0,0
5074728899,3,0,0
82564204,3,0,0
5701888725,3,0,0
7034253137,3,0,0
390953570,3,0,0
6085282413,3,0,0
7116966093,3,0,0
5005679387,3,0,0
2646226627,3,0,0
4128303249,3,0,0
5796561673,3,0,0
40720575,3,0,0
4209389353,3,0,0
3058217610,3,0,0
4230847091,3,0,0
5881958003,3,0,0
6343931033,3,0,0
6838394264,3,0,0
3347958205,3,0,0
3934468117,3,0,0
6027733067,3,0,0
4016517251,3,0,0
6875217631,3,0,0
4860433946,3,0,0
482037981,3,0,0
3542171785,3,0,0
4882432135,3,0,0
3395546257,3,0,0
6026497604,3,0,0
6918854652,3,0,0
6321766985,3,0,0
3902348248,3,0,0
2963656239,3,0,0
6885599601,3,0,0
